ID,Life expectancy
1,76.93187333136039
2,76.21408166611114
3,74.39491174992186
4,75.87110043843457
5,171.1408592412245
6,67.31145739747022
7,75.88883038250053
8,73.17577760070573
9,90.67193669926161
10,66.58874685576647
11,140.70163491739282
12,66.72580648695279
13,75.84058768528215
14,75.5536530022453
15,71.74263686705969
16,70.27810634422922
17,246.5259745829676
18,84.96579208400313
19,73.91937778753717
20,84.93113418077469
21,83.1785729668873
22,92.09310964392837
23,73.1901157021097
24,71.87957665909296
25,71.89908767780054
26,71.44968251393165
27,68.98403537705013
28,71.16080155603896
29,75.36895753884795
30,73.66442592083348
31,75.5212626503405
32,76.60317397652385
33,74.50758855561986
34,72.7538584626064
35,90.24394069497211
36,111.58250104232758
37,78.69025166920972
38,72.5520726174959
39,70.64886519492741
40,77.38198489502805
41,85.7594130450865
42,70.50188258569321
43,77.73716610649183
44,81.47952914637622
45,74.23472782563533
46,75.2205185668555
47,126.2811969075289
48,74.550383832468
49,77.94094501441378
50,81.89742080258914
51,115.3867465975149
52,71.7230251131473
53,75.26702959535385
54,75.45814564671913
55,74.3407728735121
56,84.3775582346871
57,74.88844335330113
58,76.2201309566893
59,76.69466697177248
60,111.8489034770407
61,76.30301409766699
62,76.80430389250762
63,74.52873386671509
64,73.42892804747733
65,105.58748946901657
66,68.15572836050481
67,67.12947080334318
68,79.41204940546602
69,68.71757443200555
70,76.08309293087427
71,88.83423680313143
72,75.14094861323998
73,74.16575481098282
74,90.0291043012513
75,67.65348973991067
76,71.18701149528238
77,72.90392961164201
78,76.63062824949755
79,88.58437468345035
80,70.99180739733599
81,71.50586633820603
82,70.98887862641692
83,76.13644900335488
84,142.9695865037702
85,72.80672067018124
86,76.82378598907223
87,86.5851651345229
88,124.04004058385817
89,72.52209506807847
90,79.31750425170412
91,73.64114208423155
92,104.1209138707674
93,75.16539866102089
94,75.75357736135676
95,76.91935250982971
96,85.27417906688619
97,75.98931798253126
98,75.48712651042044
99,71.89384835779659
100,74.59305855163487
101,94.21480607141267
102,69.49182627705169
103,734.1361238581313
104,124.92363153757566
105,77.14153087078279
106,83.66494624509808
107,73.08110924463632
108,121.83754490075142
109,76.94192019526238
110,72.7872228306638
111,70.56234077187231
112,77.510638355309
113,66.403261265845
114,361.4942881776627
115,307.62939967202067
116,78.24201483255628
117,83.39306190497173
118,67.71345218797246
119,68.81961439382403
120,70.24325726836969
121,85.88426517818397
122,73.64297399980505
123,77.34920354909005
124,138.3279707239019
125,83.66531522258387
126,92.78049361149476
127,131.10936378086822
128,70.24152747804071
129,72.50071337687261
130,73.25195890952857
131,75.1471458562938
132,93.25358026257285
133,73.17469487177962
134,70.88784137955807
135,347.9723832461989
136,70.83008433084699
137,75.24945894591505
138,75.23420543620486
139,78.92090454299934
140,78.20249923765661
141,75.35086549451763
142,73.09045000511723
143,77.56302541028249
144,68.38998275422036
145,81.87263564284991
146,70.76483962727751
147,73.3499646925614
148,74.09363888271602
149,83.61490055949008
150,75.83254967942247
151,78.07777535600908
152,85.14782963147721
153,72.27608018403686
154,75.70021914644381
155,85.72417439025286
156,76.37782450190076
157,86.84166759326833
158,76.50558403070342
159,82.78302507627855
160,75.71457500563356
161,74.3232480009524
162,86.20182903455313
163,76.13167483840691
164,118.9721356075076
165,75.47799690194803
166,73.8020122260763
167,76.25677590275082
168,75.34976849683567
169,77.73593879974176
170,76.11368629458394
171,78.51695554521677
172,74.6914498222356
173,71.82874225978983
174,68.59554891019674
175,120.90217017831151
176,71.33054146400727
177,150.44218451231325
178,70.62481713692131
179,77.21700014728681
180,73.05960264108073
181,94.7363500042776
182,111.57926387520011
183,82.81329604721554
184,77.00714541011088
185,75.90536431431408
186,63.75363999661079
187,70.50580172470013
188,77.4858281827106
189,76.06923481959231
190,73.29407720939726
191,72.03511791792309
192,72.23853323429141
193,75.93287143450725
194,74.5688535031212
195,74.28864654643232
196,71.4803181136079
197,75.16885302276397
198,80.52554842602552
199,76.79547421628789
200,76.57734618343915
201,72.12205333686737
202,75.42027080903038
203,73.18487200903373
204,80.61767737147689
205,93.00882439200842
206,238.71524224313254
207,76.26436724053085
208,72.1647188830178
209,73.0020900545433
210,113.83015877923265
211,70.07580538178783
212,68.96085013761548
213,72.35517053576146
214,66.9440568148747
215,161.42106207692785
216,75.40380406508432
217,71.91693729145074
218,74.63164553549177
219,70.34575304471034
220,72.26639198283438
221,76.50720836830872
222,72.68525081368873
223,74.18293962886099
224,76.09993748553289
225,75.94502610976724
226,313.59400487727123
227,86.31998463491072
228,77.12757655320344
229,69.91029178747193
230,71.18699892841049
231,102.79896390311961
232,73.78980884209976
233,70.8810876644513
234,89.6526547117821
235,73.0804031983836
236,63.63748287130707
237,74.9886355878078
238,78.32410261643251
239,211.7961309201397
240,80.39868661092792
241,74.1911775101772
242,72.65205070824793
243,72.52301902079131
244,72.77175778521372
245,81.95270557936138
246,68.78078597730922
247,74.68931993998446
248,71.27276831384408
249,74.03115834343922
250,70.72271352261592
251,70.94492547991875
252,74.53599362659061
253,71.27959329602133
254,78.32680570248651
255,73.5347050180013
256,71.88980222805077
257,69.12036580905443
258,78.02627199523681
259,131.68104074732855
260,66.63114170377544
261,77.12069085571586
262,70.59675920310708
263,69.8114723214846
264,64.76757037548535
265,73.32401851461971
266,77.66172796069124
267,177.3278717642538
268,85.09445138478839
269,71.14564504670192
270,67.76657392960496
271,72.54665389471825
272,69.15077645952452
273,72.07768698395336
274,73.51715673136589
275,91.6326448053652
276,72.36615943565272
277,92.70686521243294
278,73.85274220517167
279,70.23146172076486
280,70.38275022489896
281,75.88732541200399
282,75.42742364782025
283,69.83310656994077
284,76.87174251616865
285,76.62501083857727
286,70.35758706785907
287,77.34233242972648
288,216.30622903867803
289,71.6333706818211
290,77.2487803112251
291,85.87052885919735
292,78.03097457513645
293,91.22344861214978
294,73.71000761632155
295,74.75484240685637
296,71.22121762825076
297,77.35245839728199
298,72.98148682188982
299,75.1813434578391
300,436.8029429488131
301,73.74053093110665
302,76.66368013790867
303,72.32970532534897
304,76.03748674708754
305,74.57948384384005
306,72.33730068168578
307,108.94255834508107
308,106.33885238158496
309,73.36507641758944
310,74.9657419147888
311,76.03252014570735
312,347.6551266603941
313,74.49969144490417
314,69.65275660369198
315,79.14121083048964
316,71.2915110072256
317,93.55424037028708
318,73.83232993242618
319,74.41715814447358
320,74.66748743178452
321,67.01459344289947
322,81.67027583553691
323,69.22206072384908
324,95.80283861574216
325,72.35390465270152
326,76.71533341703147
327,73.51252226061908
328,72.99057632824916
329,77.10712597056673
330,76.57417203645828
331,76.07113486274733
332,72.29770293393365
333,75.93706346286477
334,71.07944874186971
335,76.68864434144658
336,85.57020239811453
337,71.86574687777349
338,74.47612421065976
339,80.42319653065356
340,73.24606877496369
341,150.68630171520152
342,75.4954895651921
343,622.0349697878228
344,87.03678109484792
345,81.49094148645197
346,71.85326824883573
347,76.98138758380742
348,73.47423411950263
349,72.11041909447817
350,76.73641892424914
351,70.83789299233722
352,182.96950223153584
353,69.1289164956243
354,69.11345621513821
355,74.18954617741845
356,86.19133189732645
357,73.96926088035153
358,72.67715020004331
359,73.83794669972002
360,73.37602106371264
361,75.6781177458103
362,76.55096420829426
363,78.37330065478471
364,70.92757568283486
365,71.74155543964147
366,73.22463006283185
367,69.4250714596571
368,75.19870595977912
369,70.28129304676793
370,76.18160169605513
371,72.33988781240515
372,68.72119168292335
373,93.27718496503715
374,76.00078474113377
375,76.0447275224984
376,99.78281743827729
377,70.73874115318817
378,72.24737167975125
379,85.53731849686463
380,228.25881650524173
381,65.40846040838683
382,82.56798213485237
383,81.89771340834776
384,75.21163692309538
385,69.43141329113223
386,95.84749136097392
387,76.50432330184664
388,70.29649866245305
389,70.80053582689922
390,72.89504876331324
391,161.20998461065855
392,78.66999286658806
393,75.1609284506351
394,88.4692124938064
395,71.68508382292706
396,451.24024474980934
397,85.12245336233035
398,72.66282657736002
399,78.3575294076863
400,74.98900945232052
401,68.27075785755063
402,77.79803220771727
403,64.8024662220202
404,77.8632821860897
405,70.81999390645831
406,76.20895263724982
407,73.30114381602226
408,73.11616894894037
409,85.44286134348621
410,74.78684896331569
411,77.26208037295217
412,99.58848315107343
413,75.13952782805168
414,76.2064924048527
415,72.99542589418482
416,178.3326341194554
417,334.87153064684026
418,72.2123650121778
419,93.00059176095054
420,72.29447359136769
421,71.16962332843745
422,69.42436029367443
423,70.99384453940132
424,76.42665675342217
425,72.35327776271667
426,76.56473068951942
427,76.97315095955682
428,70.58600807572734
429,76.4568173837328
430,77.91958619051292
431,112.33213300067098
432,80.41267618993913
433,368.5642171377025
434,366.5755380926221
435,67.47754871460765
436,76.49837549132955
437,76.83612143457303
438,71.67065901732927
439,76.17689773394783
440,76.04508263063042
441,76.96205952833502
442,73.21109994316433
443,73.16376423177876
444,83.26116687466295
445,74.59829322900552
446,71.20249550364012
447,73.45678135195979
448,83.68212410286611
449,81.49711697628825
450,69.38139018061297
451,91.54226913921359
452,90.49754192680656
453,72.74991690818406
454,72.47258353842825
455,111.31050632004886
456,75.30036475906462
457,86.77429325479788
458,65.6903176473256
459,71.26647806912364
460,72.30080444364037
461,76.76642651545197
462,75.4918172246586
463,74.05276038927296
464,75.93581735392917
465,76.17942086764411
466,69.3209488088471
467,88.19232461591561
468,73.70816820149814
469,90.79320919072431
470,76.06435665138103
471,74.85217862763048
472,77.16343231119437
473,80.64947603128863
474,73.46681364527586
475,91.79847252392135
476,75.9241675821915
477,80.01947889164767
478,70.91878816642978
479,79.59425405253185
480,237.58671840345653
481,75.71026593255462
482,75.9410235961931
483,76.55351697630076
484,74.61321819709791
485,71.05102856699195
486,99.41037253364834
487,75.97606700783636
488,88.92077795359472
489,72.18921849355264
490,74.80328802447636
491,73.78537647043005
492,72.21474704046868
493,89.32913775327033
494,71.07126797666157
495,71.55601864575745
496,92.25119516238833
497,75.24662771354528
498,73.72457754306745
499,70.67536141843627
500,76.5763934532877
501,265.5685654393309
502,72.08981922189705
503,79.60885058533937
504,73.36834444179249
505,73.75772066978834
506,78.55238426305378
507,72.91372481733978
508,80.24423229074338
509,123.62063266993277
510,76.60052393525729
511,72.00190544804342
512,71.74369310204797
513,72.68398428215073
514,72.45881910054253
515,98.22365848868762
516,70.79163252383682
517,71.27217686404784
518,70.90364475882957
519,86.6994087755149
520,70.61784186310946
521,72.12186187056385
522,76.19542186735465
523,71.25904403475093
524,73.91459740257335
525,75.92003937493388
526,70.29036464749764
527,72.13136827349608
528,73.27358327134066
529,73.77861669948012
530,92.72275271720991
531,75.03005533979837
532,71.7874956330891
533,73.23359095347385
534,84.39737756778652
535,106.68432556212996
536,85.80961542006351
537,72.58562293047792
538,78.4164065965109
539,88.07108054642688
540,81.70195369720216
541,78.79364616650058
542,68.81520827681287
543,192.3798076885946
544,72.89149760552138
545,76.08674139487141
546,70.23999671456218
547,115.25709714868317
548,67.71235188869385
549,76.25671655476664
550,73.52819151300646
551,75.71117753465141
552,73.04371442424514
553,73.2596559196229
554,69.60163987715944
555,73.64566086207829
556,123.68970973369997
557,73.61430265394233
558,175.12466783479317
559,74.81471569196121
560,80.96068965706885
561,71.20372950308543
562,75.19915617016349
563,109.28722691140155
564,76.71225570733243
565,65.17212780264148
566,76.0998933922745
567,73.76300352244205
568,92.29961900645115
569,68.28382179058362
570,73.7392417445754
571,71.31551682762007
572,133.82469285907717
573,74.57246981161765
574,73.55309718095447
575,82.67376247035943
576,71.65579435593733
577,72.45092991630565
578,72.80059193473976
579,68.26213577717397
580,72.97880052242887
581,68.96058137708357
582,77.07832149798186
583,79.97528027243297
584,68.72817554849938
585,76.13432494514758
586,70.26728896141198
587,71.79305203578285
588,73.37255678827046
