ID,Life expectancy
1,73.03156645519233
2,75.87135666666656
3,74.80927156920491
4,76.2281586206897
5,52.785666666666664
6,51.18099999999998
7,66.20266666666666
8,73.66197702491425
9,76.50260555555563
10,55.93800000000005
11,52.31499999999999
12,52.265666666666704
13,57.40099999999991
14,73.71799999999989
15,69.4990000000001
16,62.11499999999989
17,58.23966666666667
18,79.31533333333331
19,67.961
20,79.01866666666666
21,79.85033333333351
22,85.30595833333335
23,71.98633333333338
24,68.96100000000006
25,72.94023412698404
26,68.461
27,56.27133333333339
28,64.89266666666653
29,82.45740590509698
30,73.35992424242427
31,67.21933333333314
32,74.1190615688277
33,73.46400000000001
34,71.47266666666668
35,78.61133333333336
36,49.1013333333334
37,60.28966666666661
38,72.65588095238101
39,63.93833333333321
40,73.81490065844888
41,54.40933333333333
42,60.45881402157167
43,75.46499739863879
44,81.22050000000007
45,76.5693105311354
46,50.207666666666704
47,80.89966666666658
48,73.67333333333335
49,61.65399999999999
50,71.9966666666667
51,54.04290476190481
52,70.09499999999993
53,82.35133333333349
54,80.72733333333343
55,74.55914212008864
56,57.86500000000001
57,73.35000000000007
58,74.6695888888889
59,63.98999999999999
60,70.22700000000009
61,78.27333333333355
62,54.16666666666666
63,74.56063776274343
64,72.23466666666658
65,53.17366666666667
66,54.079999999999984
67,52.828571428571465
68,77.84256410256405
69,59.49733333333331
70,72.63554166666668
71,82.37433333333328
72,77.95833333333341
73,74.11446234296764
74,53.96433333333344
75,55.22133333333333
76,67.92488888888889
77,64.14166666666668
78,76.05481666666665
79,57.7336666666666
80,62.84333333333331
81,63.86333333333321
82,62.40466666666667
83,64.00233333333334
84,64.40200000000009
85,66.82599999999995
86,79.41633333333334
87,73.17446810134321
88,67.1846666666664
89,73.54800000000002
90,80.161
91,73.15081588472603
92,53.70400000000003
93,73.50597833841559
94,76.80014761904762
95,75.1354125408436
96,69.22441666666666
97,79.27294365079368
98,71.32200000000006
99,66.12199999999997
100,62.46766666666664
101,81.38816666666658
102,54.024999999999984
103,74.4263601782234
104,53.055999999999976
105,75.15337479788191
106,81.58666666666664
107,69.32566666666686
108,67.14333333333316
109,59.38833333333331
110,61.40699999999996
111,64.71333333333331
112,61.88133333333318
113,53.40866666666671
114,67.37333333333339
115,64.3240000000001
116,77.55844444444438
117,56.907
118,53.15433333333336
119,57.804633333333236
120,63.72166666666663
121,64.65000000000005
122,72.33301731601745
123,82.20163893236402
124,56.11733333333328
125,58.93799999999998
126,65.56766666666668
127,73.10177777777787
128,62.60114285714284
129,73.10177164077744
130,72.7265413592446
131,74.50149169354906
132,82.1804139433551
133,71.74453535353511
134,66.46333333333342
135,51.809999999999924
136,67.19433333333328
137,75.86496046335196
138,78.81333333333346
139,75.86151709401692
140,74.97700718232
141,73.06097979797985
142,66.38533333333342
143,62.36353300865823
144,58.911666666666704
145,48.47633333333335
146,64.3773333333332
147,71.40044444444439
148,73.48835321438375
149,61.523333333333355
150,78.46233333333346
151,75.59331428571426
152,82.18900000000001
153,67.52466666666665
154,59.223236551215926
155,82.3376666666667
156,76.54432706552703
157,82.90633333333332
158,77.17047619047625
159,80.69199999999995
160,83.22476666666667
161,73.98113690476184
162,82.18633333333337
163,68.07033333333335
164,81.83743749999988
165,73.20585202020203
166,64.31933333333333
167,61.567999999999955
168,82.96422661782654
169,78.33433333333319
170,73.15733333333336
171,82.01854918975343
172,73.92087658897259
173,70.82366666666663
174,58.5603333333334
175,74.38915277777785
176,65.90533333333316
177,72.79272792397663
178,63.42266666666663
179,53.45200000000004
180,72.67930606060604
181,82.44550728291311
182,66.98666666666665
183,79.00866666666657
184,74.00667324550245
185,80.10933333333344
186,44.7333333333333
187,64.20566666666652
188,52.193
189,69.84866666666667
190,72.83943308080808
191,60.502980688238374
192,68.72133333333313
193,80.37825837789656
194,62.928999999999895
195,77.23067619047613
196,68.22666666666656
197,74.0719702368512
198,70.535
199,81.50877777777772
200,72.98302396514154
201,74.43469444444447
202,57.37233333333332
203,75.40866088911096
204,71.17800000000003
205,65.7473333333334
206,50.9320000000001
207,74.4902498036536
208,68.4503333333332
209,73.1209759454383
210,82.12287584629404
211,61.16966666666657
212,51.562999999999995
213,74.89533333333341
214,51.99033333333335
215,58.34100000000002
216,62.246666666666655
217,65.5963333333334
218,75.8824020202021
219,58.954700000000045
220,66.90000000000016
221,77.02422222222216
222,73.94824076335397
223,78.73900000000012
224,79.51333333333329
225,74.97702337291342
226,50.21266666666677
227,50.1743333333334
228,75.65423523328529
229,54.032666666666636
230,64.30699999999995
231,72.38322559349416
232,74.97251715844816
233,65.33666666666664
234,74.7375903093688
235,72.71087936507939
236,52.13066666666675
237,76.8546666666668
238,78.95133333333314
239,52.22099999999994
240,75.65123730158723
241,74.02180303030299
242,72.39039999999994
243,73.1666936465495
244,73.38119624819629
245,60.35499999999999
246,53.21466666666663
247,82.30144421820016
248,73.52866666666665
249,75.62383660169016
250,63.18899999999998
251,68.49833333333319
252,79.55499999999988
253,57.803103217882466
254,83.27130555555554
255,74.13413091982588
256,69.41933333333319
257,57.44133333333329
258,81.37390389610388
259,57.457666666666626
260,53.86900000000002
261,66.4496666666667
262,67.34691666666687
263,60.92633333333331
264,54.12066666666665
265,73.20165199742776
266,81.22417373737369
267,68.83333333333339
268,78.82766666666673
269,49.14333333333339
270,53.47800000000009
271,58.92533333333329
272,53.955999999999946
273,73.3692947266569
274,74.23147044067524
275,46.81633333333352
276,72.51517758537747
277,59.55100000000006
278,72.95289011437903
279,63.39599999999994
280,63.72299999999987
281,65.48200000000007
282,79.09433333333338
283,59.563333333333276
284,73.62146818181843
285,76.05694145021653
286,63.56299999999983
287,73.53186329537303
288,45.406000000000105
289,62.68899999999993
290,74.851153732184
291,65.09233333333336
292,73.76243137254903
293,64.13466666666677
294,75.44288010989017
295,76.22440598290612
296,65.05633333333331
297,77.01589743589737
298,73.389761659724
299,48.60433333333331
300,72.45750000000011
301,76.19658712121219
302,74.32249355837818
303,73.21647099904918
304,74.95744202134743
305,79.59100000000016
306,51.404666666666756
307,53.135571428571524
308,55.240666666666776
309,72.07266666666668
310,77.90900000000008
311,71.13891666666674
312,56.62033333333319
313,73.48276184389381
314,62.21233333333345
315,69.14208333333335
316,64.8319999999999
317,48.83633333333338
318,73.41356796536803
319,58.614333333333306
320,81.6270000000001
321,54.33200000000007
322,79.24966666666663
323,54.909666666666695
324,72.84924761904763
325,68.9323333333332
326,78.07733333333324
327,74.08733333333325
328,72.04272222222215
329,74.27506412052
330,81.5274444444445
331,70.2594166666667
332,68.64666666666659
333,63.18300000000004
334,67.26566666666676
335,75.2636923100048
336,82.9705555555556
337,68.1833333333335
338,73.91651072770537
339,72.02966666666671
340,71.69695238095238
341,64.94333333333336
342,74.18585024775352
343,74.32637460317468
344,72.46642116402106
345,74.23538888888886
346,54.743666666666684
347,57.64466666666664
348,73.76615541118092
349,71.68166666666663
350,76.03713336254397
351,64.77899999999987
352,69.018
353,61.43193220338984
354,56.49700000000006
355,74.39611000481004
356,82.12999360769943
357,67.35155555555556
358,73.55633333333334
359,73.51144978354982
360,76.35623809523815
361,55.16300000000002
362,73.23974618736375
363,76.93579999999984
364,66.361
365,68.21799999999996
366,62.057666666666655
367,58.033932203389924
368,76.0631033204948
369,60.65833333333331
370,75.01275074367025
371,73.92840384615378
372,57.801999999999886
373,73.61336129672632
374,76.71111111111108
375,72.9905275354762
376,75.00717063492063
377,56.6316666666666
378,72.52737222970951
379,73.64433762718755
380,66.49066666666663
381,51.176666666666605
382,82.27056135906568
383,81.12907001331993
384,82.55340634093575
385,61.69166666666662
386,55.62299999999998
387,73.33278475355056
388,56.67866666666655
389,68.2396666666666
390,74.3106974747473
391,54.36300000000012
392,78.14500000000007
393,74.09198717948706
394,83.48266666666669
395,64.4946666666667
396,65.46700000000014
397,82.19351779878608
398,73.09773532494758
399,84.54280000000004
400,74.8030445363031
401,53.523666666666635
402,78.75500000000018
403,53.36000000000008
404,68.19488888888905
405,63.504569884549234
406,58.48833333333336
407,70.221
408,72.63243749999992
409,68.28366666666666
410,72.94876759259252
411,72.55843137254904
412,81.72466666666675
413,82.96033333333331
414,72.8354392178809
415,67.86822222222223
416,68.96433333333334
417,63.234666666666584
418,73.56727248223467
419,70.9666666666668
420,69.8084
421,64.02233333333336
422,57.186000000000085
423,66.81266666666653
424,72.98045211640218
425,73.84852494727491
426,76.14637777777784
427,54.80199999999995
428,60.50999999999996
429,71.25454142300197
430,70.07215476190483
431,49.39100000000001
432,76.11326279761897
433,71.9926666666668
434,68.05233333333328
435,45.26366666666659
436,57.39433333333326
437,54.673999999999964
438,66.32466666666663
439,67.94866666666678
440,75.90428901838914
441,73.84306612554116
442,72.62146428571425
443,73.13899090909102
444,79.04666666666652
445,81.42472222222217
446,68.28566666666661
447,76.92371428571411
448,80.91800000000003
449,78.65999999999995
450,55.71933333333335
451,84.62633333333335
452,61.54666666666662
453,69.2669999999999
454,74.27811666666673
455,53.28966666666666
456,81.91366666666674
457,81.94281887926871
458,53.20399999999992
459,67.9336666666666
460,73.6789444444443
461,72.4870545454546
462,58.66699999999998
463,62.96599999999992
464,62.43290321788262
465,61.96100000000001
466,55.76633333333325
467,82.79190138888893
468,70.32166666666666
469,83.62866666666669
470,68.45833333333329
471,74.10795238095248
472,75.65533322682118
473,70.56233333333331
474,73.0288771599644
475,81.43203333333325
476,69.24600000000001
477,63.57366666666669
478,66.56791666666659
479,80.95466666666657
480,76.36642301587301
481,76.68179999999995
482,69.83966666666679
483,73.1754935337869
484,73.21883333333332
485,67.17266666666674
486,79.80000000000004
487,74.96224021995523
488,82.35
489,72.29366666666675
490,75.53312817300817
491,73.20884961066199
492,72.57067142857146
493,52.232000000000035
494,66.6576666666665
495,70.61499999999997
496,63.658333333333395
497,83.78647712418295
498,73.202772686543
499,62.911333333333424
500,72.28211111111115
501,74.57735288600293
502,56.17899999999998
503,82.14355948912188
504,72.72279181286538
505,75.6501666666667
506,82.2120765151515
507,73.33988888888884
508,80.66866666666651
509,75.01055392838163
510,73.63863218390809
511,62.178333333333335
512,71.43325925925923
513,70.6373333333334
514,71.57083333333335
515,52.03266666666668
516,63.78530434782607
517,61.31888888888898
518,62.262699999999995
519,69.60800000000002
520,56.50099999999991
521,71.25066666666655
522,83.29526666666658
523,69.9972222222222
524,74.87925159139688
525,68.70200000000001
526,64.47833333333324
527,62.74833333333334
528,71.24770634920634
529,77.62400000000014
530,82.3743333333333
531,55.82366666666664
532,71.19866666666674
533,73.8873306462247
534,80.22733333333336
535,73.0876666666667
536,83.09037500000004
537,72.5098377394636
538,75.29010845746849
539,82.84134782015376
540,81.05197138694626
541,77.62066666666678
542,52.54333333333319
543,56.63599999999991
544,69.81500000000005
545,74.96811603189705
546,62.744200000000006
547,70.04700000000003
548,57.690666666666715
549,54.52999999999999
550,72.78200000000001
551,74.58863580092438
552,56.95633333333322
553,83.44668750000001
554,55.55233333333335
555,74.67590335096996
556,67.8676666666667
557,76.65875111111102
558,67.68066666666678
559,75.41191074203591
560,79.75300000000004
561,59.374333333333354
562,82.49255106282607
563,82.39536589706601
564,75.33401142724246
565,50.170333333333325
566,75.11883366731553
567,79.51633333333325
568,83.79296296296289
569,55.740952380952415
570,72.96551993464051
571,73.85966666666667
572,62.397999999999946
573,77.79400000000008
574,71.69473333333336
575,73.94980162759933
576,67.48033333333326
577,72.4962166666668
578,71.20205357142858
579,53.69200000000012
580,74.00610431235413
581,57.39199999999986
582,78.88866666666677
583,79.24333333333331
584,57.87466666666665
585,73.63937573278271
586,64.75403333333333
587,70.65442857142861
588,73.76647715819055
